order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD107492,2025-01-03T13:05:00,Delhi,R0676,Fast Food,848,11,0
ORD106572,2025-01-03T13:05:00,Pune,R0557,South Indian,297,73,0
ORD176569,2025-01-03T13:05:00,Delhi,R0599,North Indian,1266,26,0
ORD162493,2025-01-03T13:05:00,Chennai,R0699,Italian,230,44,1
ORD165909,2025-01-03T13:06:00,Bangalore,R0312,South Indian,396,79,0
ORD169615,2025-01-03T13:22:00,Pune,R0459,Continental,765,20,0
ORD120635,2025-01-03T13:28:00,Hyderabad,R0376,North Indian,1290,33,1
ORD107455,2025-01-03T13:37:00,Delhi,R0043,Continental,409,10,0
ORD166562,2025-01-03T13:37:00,Bangalore,R0784,Italian,170,86,0
ORD110500,2025-01-03T13:37:00,Mumbai,R0356,Italian,252,86,0
ORD124356,2025-01-03T13:37:00,Mumbai,R0592,South Indian,759,42,0
ORD108981,2025-01-03T13:39:00,Pune,R0176,Chinese,262,72,0
ORD177992,2025-01-03T13:39:00,Chennai,R0733,North Indian,111,78,0
ORD108907,2025-01-03T13:56:00,Bangalore,R0405,Fast Food,245,79,0
ORD188501,2025-01-03T14:14:00,Chennai,R0511,South Indian,555,59,1
ORD130828,2025-01-03T14:26:00,Chennai,R0024,Fast Food,961,33,0
ORD152923,2025-01-03T15:21:00,Kolkata,R0798,Beverages,949,87,0
ORD115713,2025-01-03T15:56:00,Chennai,R0025,Italian,1483,78,1
ORD174668,2025-01-03T15:56:00,Mumbai,R0515,Beverages,1095,82,0
ORD132271,2025-01-03T16:03:00,Chennai,R0191,South Indian,205,11,0
ORD175880,2025-01-03T16:03:00,Delhi,R0691,Fast Food,1502,40,0
ORD177924,2025-01-03T16:03:00,Hyderabad,R0426,Italian,1031,24,0
ORD105209,2025-01-03T16:03:00,Delhi,R0797,South Indian,1544,24,0
ORD181183,2025-01-03T16:08:00,Hyderabad,R0199,Desserts,464,82,1
ORD110745,2025-01-03T16:28:00,Hyderabad,R0162,South Indian,1297,58,0
ORD154948,2025-01-03T16:28:00,Delhi,R0672,Biryani,1472,83,0
ORD186163,2025-01-03T17:07:00,Delhi,R0122,Continental,687,63,0
ORD176503,2025-01-03T17:07:00,Hyderabad,R0111,Desserts,1014,70,0
ORD174085,2025-01-03T17:07:00,Mumbai,R0308,Chinese,101,70,0
ORD168522,2025-01-03T17:07:00,Bangalore,R0759,Fast Food,909,42,0
ORD141467,2025-01-03T17:10:00,Kolkata,R0563,Fast Food,1275,33,0
ORD134179,2025-01-03T17:22:00,Pune,R0259,Chinese,952,41,0
ORD126772,2025-01-03T18:03:00,Delhi,R0646,Fast Food,322,80,0
ORD187782,2025-01-03T18:03:00,Pune,R0740,Beverages,675,50,0
ORD193872,2025-01-03T18:03:00,Bangalore,R0318,Italian,186,70,0
ORD141180,2025-01-03T18:04:00,Bangalore,R0468,Fast Food,499,19,0
ORD131285,2025-01-03T18:04:00,Delhi,R0714,North Indian,252,23,0
ORD134814,2025-01-03T18:24:00,Hyderabad,R0707,Biryani,922,29,1
ORD151876,2025-01-03T18:24:00,Hyderabad,R0520,Biryani,344,84,1
ORD117154,2025-01-03T18:24:00,Hyderabad,R0110,Fast Food,346,46,0
ORD199767,2025-01-03T18:51:00,Hyderabad,R0474,Chinese,664,38,0
ORD184607,2025-01-03T18:51:00,Delhi,R0400,Italian,1525,49,1
ORD139321,2025-01-03T20:14:00,Mumbai,R0163,Italian,775,73,0
ORD159929,2025-01-03T20:18:00,Pune,R0508,Italian,260,57,0
ORD141441,2025-01-03T20:18:00,Mumbai,R0433,Fast Food,1107,30,0
ORD198548,2025-01-03T20:23:00,Mumbai,R0073,Chinese,773,69,0
ORD109508,2025-01-03T20:37:00,Pune,R0717,North Indian,544,39,0
ORD101220,2025-01-03T21:08:00,Chennai,R0684,North Indian,1389,19,0
ORD160068,2025-01-03T21:29:00,Mumbai,R0527,Fast Food,1452,78,0
ORD181416,2025-01-03T21:29:00,Kolkata,R0365,Italian,342,83,0
ORD173792,2025-01-03T21:37:00,Mumbai,R0174,Desserts,1392,85,0
ORD113104,2025-01-03T22:11:00,Mumbai,R0284,Italian,379,28,0
ORD109602,2025-01-03T22:11:00,Hyderabad,R0357,Desserts,1188,38,0
ORD170468,2025-01-03T22:34:00,Hyderabad,R0527,Fast Food,1559,12,0
ORD127938,2025-01-03T22:34:00,Kolkata,R0089,Fast Food,720,54,0
ORD166307,2025-01-03T22:34:00,Delhi,R0228,North Indian,1150,79,0
ORD199672,2025-01-03T22:34:00,Pune,R0728,Desserts,1359,46,0
ORD117361,2025-01-03T22:58:00,Pune,R0689,Continental,523,71,0
ORD145745,2025-01-03T22:58:00,Delhi,R0365,Continental,393,45,0
ORD109016,2025-01-03T23:04:00,Delhi,R0504,Italian,1534,37,0
ORD132018,2025-01-03T23:04:00,Hyderabad,R0027,Chinese,242,87,0
ORD148434,2025-01-03T23:04:00,Chennai,R0097,Chinese,730,86,0
ORD137353,2025-01-03T23:12:00,Delhi,R0224,Desserts,451,53,0
ORD120676,2025-01-03T23:36:00,Mumbai,R0285,Desserts,170,62,1
ORD157433,2025-01-04T00:01:00,Mumbai,R0409,Italian,957,83,0
ORD171200,2025-01-04T00:04:00,Pune,R0462,Fast Food,1548,60,0
ORD192214,2025-01-04T00:14:00,Hyderabad,R0419,Italian,427,75,0
ORD139651,2025-01-04T00:14:00,Mumbai,R0428,North Indian,1021,77,0
ORD180173,2025-01-04T00:14:00,Chennai,R0388,Fast Food,1481,56,0
ORD185717,2025-01-04T01:39:00,Pune,R0199,Italian,1393,75,0
ORD169329,2025-01-04T01:39:00,Delhi,R0501,Continental,1095,59,0
ORD101025,2025-01-04T01:51:00,Hyderabad,R0555,Biryani,845,48,0
ORD187538,2025-01-04T02:14:00,Delhi,R0174,South Indian,1279,67,0
ORD172692,2025-01-04T02:14:00,Hyderabad,R0509,Biryani,105,19,0
ORD139240,2025-01-04T02:14:00,Chennai,R0694,Italian,915,86,0
ORD186951,2025-01-04T02:14:00,Hyderabad,R0752,Biryani,134,19,0
ORD113577,2025-01-04T02:35:00,Mumbai,R0760,Fast Food,358,14,1
ORD117601,2025-01-04T03:23:00,Bangalore,R0590,Desserts,1372,70,0
ORD134664,2025-01-04T03:41:00,Chennai,R0700,Continental,1526,64,0
ORD115129,2025-01-04T03:54:00,Hyderabad,R0363,Fast Food,575,72,0
ORD114029,2025-01-04T03:57:00,Delhi,R0419,North Indian,344,87,0
ORD197310,2025-01-04T04:25:00,Mumbai,R0699,North Indian,104,47,0
ORD199840,2025-01-04T04:35:00,Bangalore,R0082,Chinese,569,88,0
ORD120374,2025-01-04T04:37:00,Chennai,R0628,Fast Food,526,22,0
ORD135697,2025-01-04T05:36:00,Pune,R0204,Biryani,1351,66,0
ORD136930,2025-01-04T05:36:00,Chennai,R0542,Fast Food,1044,34,0
ORD179276,2025-01-04T05:52:00,Delhi,R0612,North Indian,951,78,0
ORD127607,2025-01-04T05:55:00,Bangalore,R0310,North Indian,1054,31,0
ORD194058,2025-01-04T06:07:00,Bangalore,R0668,North Indian,1299,50,0
ORD144942,2025-01-04T06:12:00,Mumbai,R0265,Biryani,274,44,0
ORD126685,2025-01-04T06:12:00,Bangalore,R0796,Chinese,933,78,1
ORD190111,2025-01-04T06:12:00,Bangalore,R0681,Italian,1323,21,0
ORD183130,2025-01-04T06:12:00,Delhi,R0392,Continental,1528,69,0
ORD134600,2025-01-04T06:13:00,Kolkata,R0595,Continental,1154,37,1
ORD166244,2025-01-04T06:16:00,Hyderabad,R0390,Beverages,1440,19,0
ORD164032,2025-01-04T06:33:00,Mumbai,R0656,Italian,1520,27,0
ORD132914,2025-01-04T06:33:00,Mumbai,R0028,North Indian,685,46,0
ORD106658,2025-01-04T06:47:00,Chennai,R0492,South Indian,494,52,0
ORD112097,2025-01-04T06:58:00,Mumbai,R0172,Biryani,1487,11,0
ORD183136,2025-01-04T06:58:00,Hyderabad,R0089,Italian,1012,31,0
ORD155518,2025-01-04T06:58:00,Mumbai,R0535,Fast Food,1368,77,0
ORD136265,2025-01-04T07:02:00,Kolkata,R0514,Continental,1080,14,0
ORD105778,2025-01-04T07:03:00,Mumbai,R0076,Italian,1208,82,0
ORD100464,2025-01-04T07:03:00,Bangalore,R0613,Chinese,365,39,1
ORD143719,2025-01-04T07:03:00,Chennai,R0132,Biryani,932,82,0
ORD117146,2025-01-04T07:09:00,Chennai,R0574,North Indian,929,38,0
ORD183507,2025-01-04T07:09:00,Chennai,R0782,Chinese,358,22,0
ORD134335,2025-01-04T07:10:00,Delhi,R0142,Fast Food,1542,88,0
ORD121178,2025-01-04T07:10:00,Pune,R0179,Continental,343,35,1
ORD197154,2025-01-04T07:10:00,Hyderabad,R0644,Italian,795,78,0
ORD157912,2025-01-04T07:10:00,Delhi,R0007,Biryani,1321,10,0
ORD172309,2025-01-04T07:10:00,Bangalore,R0270,Fast Food,436,38,0
ORD192493,2025-01-04T07:10:00,Bangalore,R0696,Desserts,1239,43,0
ORD156057,2025-01-04T07:12:00,Mumbai,R0331,North Indian,1533,30,0
ORD173519,2025-01-04T07:12:00,Chennai,R0561,Fast Food,1267,79,1
ORD101267,2025-01-04T07:40:00,Kolkata,R0204,Italian,1344,73,0
ORD114663,2025-01-04T07:46:00,Chennai,R0132,Biryani,697,64,0
ORD109862,2025-01-04T07:47:00,Hyderabad,R0676,Fast Food,1165,57,0
ORD190573,2025-01-04T07:47:00,Kolkata,R0407,South Indian,788,43,0
ORD119536,2025-01-04T07:47:00,Hyderabad,R0165,North Indian,140,57,0
ORD171511,2025-01-04T07:59:00,Hyderabad,R0687,Italian,501,13,0
ORD104722,2025-01-04T07:59:00,Hyderabad,R0366,Desserts,740,89,0
ORD148393,2025-01-04T08:15:00,Bangalore,R0497,Italian,1006,24,0
ORD176350,2025-01-04T08:15:00,Kolkata,R0497,Continental,138,17,0
ORD172420,2025-01-04T09:19:00,Hyderabad,R0704,North Indian,526,52,0
ORD119410,2025-01-04T09:19:00,Kolkata,R0044,Italian,878,15,0
ORD156333,2025-01-04T09:25:00,Pune,R0699,Chinese,240,15,0
ORD116704,2025-01-04T09:25:00,Mumbai,R0011,Chinese,1321,66,0
ORD105482,2025-01-04T09:35:00,Mumbai,R0038,Chinese,569,82,0
ORD140404,2025-01-04T10:33:00,Pune,R0580,South Indian,570,57,0
ORD147795,2025-01-04T10:55:00,Delhi,R0402,Desserts,1267,53,0
ORD105229,2025-01-04T11:17:00,Mumbai,R0048,Fast Food,1167,49,0
ORD146898,2025-01-04T11:17:00,Delhi,R0454,South Indian,343,85,1
ORD127535,2025-01-04T11:22:00,Hyderabad,R0114,North Indian,205,61,0
ORD189399,2025-01-04T11:32:00,Delhi,R0332,South Indian,1072,13,0
ORD132706,2025-01-04T11:53:00,Pune,R0702,Fast Food,1176,64,0
ORD187416,2025-01-04T11:56:00,Mumbai,R0350,Biryani,1018,26,0
ORD113473,2025-01-04T11:56:00,Bangalore,R0428,Italian,121,35,0
ORD146357,2025-01-04T12:03:00,Delhi,R0572,Desserts,346,77,0
ORD173385,2025-01-04T12:25:00,Chennai,R0509,Continental,233,71,0
ORD153264,2025-01-04T12:25:00,Bangalore,R0438,Fast Food,787,71,0
ORD181351,2025-01-04T13:22:00,Delhi,R0090,Italian,1283,38,0
ORD198235,2025-01-04T13:31:00,Delhi,R0152,Biryani,1574,44,0
ORD120257,2025-01-04T13:32:00,Delhi,R0054,Fast Food,897,82,0
ORD131029,2025-01-04T13:32:00,Hyderabad,R0768,North Indian,359,64,0
ORD121299,2025-01-04T13:53:00,Pune,R0042,Fast Food,925,11,1
ORD123206,2025-01-04T13:53:00,Delhi,R0189,Fast Food,1106,69,0
ORD154040,2025-01-04T13:53:00,Chennai,R0730,Italian,1294,60,0
ORD103248,2025-01-04T13:53:00,Delhi,R0312,North Indian,879,28,1
ORD123509,2025-01-04T14:29:00,Chennai,R0634,Continental,1335,85,0
ORD196542,2025-01-04T14:29:00,Mumbai,R0305,Continental,308,35,1
ORD143540,2025-01-04T14:47:00,Hyderabad,R0325,Fast Food,1133,56,0
ORD153964,2025-01-04T14:47:00,Kolkata,R0572,Fast Food,170,30,1
ORD187806,2025-01-04T16:12:00,Delhi,R0721,North Indian,240,72,1
ORD196345,2025-01-04T18:24:00,Bangalore,R0022,South Indian,802,29,1
ORD132527,2025-01-04T18:43:00,Chennai,R0118,Fast Food,201,32,0
ORD134970,2025-01-04T19:21:00,Delhi,R0791,South Indian,1390,49,0
ORD120866,2025-01-04T19:21:00,Delhi,R0600,Continental,788,47,1
ORD191917,2025-01-04T19:21:00,Bangalore,R0231,Biryani,1178,57,0
ORD114168,2025-01-04T19:40:00,Chennai,R0582,North Indian,258,12,0
ORD150140,2025-01-04T19:49:00,Hyderabad,R0372,North Indian,879,50,0
ORD105075,2025-01-04T20:10:00,Chennai,R0439,North Indian,1297,20,0
ORD161694,2025-01-04T20:36:00,Mumbai,R0627,Chinese,980,89,0
ORD129154,2025-01-04T20:37:00,Delhi,R0332,Chinese,1217,26,0
ORD126158,2025-01-04T20:37:00,Mumbai,R0090,Chinese,1298,42,0
ORD160332,2025-01-04T20:54:00,Chennai,R0024,Italian,659,10,0
ORD145830,2025-01-04T21:25:00,Chennai,R0594,Biryani,783,76,0
ORD140001,2025-01-04T21:25:00,Mumbai,R0234,Fast Food,1161,54,0
ORD129831,2025-01-04T21:25:00,Bangalore,R0754,Italian,1533,81,0
ORD129219,2025-01-04T21:25:00,Mumbai,R0304,Fast Food,1085,41,1
ORD103101,2025-01-04T21:50:00,Pune,R0773,Italian,842,16,0
ORD186511,2025-01-04T21:50:00,Bangalore,R0091,Fast Food,862,16,1
ORD125313,2025-01-04T21:50:00,Bangalore,R0729,South Indian,842,29,0
ORD152227,2025-01-04T21:50:00,Delhi,R0015,Italian,592,27,1
ORD143025,2025-01-04T21:58:00,Chennai,R0623,Continental,1498,60,1
ORD136517,2025-01-04T22:03:00,Delhi,R0402,Fast Food,1123,84,0
ORD109099,2025-01-04T22:03:00,Chennai,R0429,North Indian,566,28,0
ORD136585,2025-01-04T22:03:00,Mumbai,R0710,North Indian,1048,48,0
ORD146025,2025-01-04T22:10:00,Delhi,R0156,North Indian,223,22,0
ORD184080,2025-01-04T23:03:00,Kolkata,R0196,Biryani,657,54,1
ORD166768,2025-01-04T23:03:00,Bangalore,R0048,Italian,623,49,0
ORD152386,2025-01-04T23:06:00,Delhi,R0374,Biryani,1385,75,0
ORD189065,2025-01-04T23:08:00,Pune,R0079,South Indian,1538,66,0
ORD170282,2025-01-04T23:08:00,Mumbai,R0688,Chinese,1126,24,0
ORD143404,2025-01-04T23:08:00,Hyderabad,R0611,Italian,1052,81,0
ORD103617,2025-01-04T23:09:00,Hyderabad,R0494,Fast Food,988,68,0
ORD115118,2025-01-04T23:09:00,Chennai,R0739,Fast Food,763,80,0
ORD134237,2025-01-04T23:26:00,Pune,R0513,Biryani,1500,89,1
ORD123405,2025-01-04T23:26:00,Pune,R0456,Fast Food,925,65,0
ORD176099,2025-01-04T23:29:00,Hyderabad,R0618,Italian,867,49,0
ORD134795,2025-01-04T23:29:00,Mumbai,R0749,South Indian,709,13,0
ORD105014,2025-01-04T23:59:00,Hyderabad,R0222,Fast Food,749,43,0
ORD114208,2025-01-04T23:59:00,Bangalore,R0666,Italian,1469,68,0
ORD178193,2025-01-04T23:59:00,Chennai,R0787,North Indian,952,18,0
ORD156959,2025-01-05T00:06:00,Mumbai,R0324,Fast Food,878,20,0
ORD145309,2025-01-05T00:30:00,Mumbai,R0624,Italian,782,15,0
ORD195491,2025-01-05T00:30:00,Hyderabad,R0145,Italian,946,89,0
ORD141114,2025-01-05T00:30:00,Mumbai,R0478,Continental,1323,43,1
ORD157199,2025-01-05T00:48:00,Mumbai,R0778,Continental,570,32,0
ORD179457,2025-01-05T00:49:00,Bangalore,R0444,Fast Food,1349,54,0
ORD167033,2025-01-05T00:49:00,Mumbai,R0224,Fast Food,606,87,0
ORD115157,2025-01-05T00:52:00,Bangalore,R0261,North Indian,389,12,1
ORD150488,2025-01-05T01:07:00,Hyderabad,R0370,Biryani,922,77,0
ORD175574,2025-01-05T01:07:00,Delhi,R0595,Biryani,105,87,0
ORD124914,2025-01-05T01:07:00,Mumbai,R0019,Fast Food,1481,80,1
ORD133386,2025-01-05T01:26:00,Mumbai,R0479,Desserts,170,75,0
ORD105817,2025-01-05T02:46:00,Chennai,R0596,Fast Food,1329,71,0
ORD192901,2025-01-05T03:13:00,Bangalore,R0660,Chinese,927,41,0
ORD157154,2025-01-05T03:13:00,Bangalore,R0691,Desserts,1279,61,1
ORD100221,2025-01-05T03:15:00,Hyderabad,R0124,Fast Food,536,63,0
ORD168146,2025-01-05T03:15:00,Bangalore,R0033,Italian,968,60,1
ORD170575,2025-01-05T03:20:00,Bangalore,R0492,South Indian,1067,80,0
ORD190027,2025-01-05T03:20:00,Kolkata,R0294,Biryani,1521,53,0
ORD194297,2025-01-05T03:20:00,Kolkata,R0086,Continental,419,90,0
ORD197248,2025-01-05T03:28:00,Mumbai,R0297,Fast Food,676,30,0
ORD196605,2025-01-05T03:28:00,Chennai,R0074,Fast Food,459,82,0
ORD187900,2025-01-05T03:41:00,Delhi,R0091,North Indian,693,19,0
ORD125825,2025-01-05T04:02:00,Kolkata,R0661,Biryani,1437,40,0
ORD147739,2025-01-05T04:02:00,Delhi,R0421,Beverages,749,56,0
ORD156531,2025-01-05T04:02:00,Delhi,R0686,Continental,341,50,0
ORD109171,2025-01-05T04:05:00,Chennai,R0324,Chinese,779,61,0
ORD187062,2025-01-05T04:19:00,Mumbai,R0611,Continental,152,42,0
ORD143279,2025-01-05T04:19:00,Delhi,R0471,Italian,1224,34,0
ORD181678,2025-01-05T04:19:00,Chennai,R0419,Beverages,1262,81,0
ORD141145,2025-01-05T04:20:00,Chennai,R0645,North Indian,1288,58,1
ORD199576,2025-01-05T04:20:00,Delhi,R0779,Chinese,1427,31,0
ORD116334,2025-01-05T04:20:00,Hyderabad,R0414,Italian,1309,26,1
ORD194339,2025-01-05T04:46:00,Hyderabad,R0406,Italian,517,55,0
ORD139363,2025-01-05T04:46:00,Pune,R0202,Continental,585,89,0
ORD166469,2025-01-05T04:47:00,Pune,R0658,Continental,1067,74,0
ORD140538,2025-01-05T04:47:00,Hyderabad,R0687,Fast Food,767,69,1
ORD187410,2025-01-05T05:12:00,Mumbai,R0723,North Indian,1534,49,0
ORD153528,2025-01-05T05:12:00,Mumbai,R0187,Continental,1324,86,0
ORD142753,2025-01-05T05:28:00,Bangalore,R0424,Beverages,724,22,0
ORD152743,2025-01-05T05:28:00,Mumbai,R0605,South Indian,137,45,0
ORD191384,2025-01-05T05:30:00,Chennai,R0479,Fast Food,170,14,1
ORD138752,2025-01-05T05:37:00,Delhi,R0138,Fast Food,1559,77,0
ORD172667,2025-01-05T05:37:00,Hyderabad,R0636,Fast Food,1012,30,0
ORD116683,2025-01-05T05:37:00,Pune,R0218,Fast Food,1510,49,0
ORD125144,2025-01-05T05:38:00,Mumbai,R0739,North Indian,324,62,0
ORD155108,2025-01-05T06:48:00,Bangalore,R0223,Italian,986,58,0
ORD187153,2025-01-05T07:46:00,Delhi,R0735,Chinese,700,38,0
ORD149695,2025-01-05T07:46:00,Mumbai,R0304,Fast Food,287,52,0
ORD188777,2025-01-05T07:46:00,Hyderabad,R0707,Continental,795,65,1
ORD198059,2025-01-05T08:01:00,Bangalore,R0289,Fast Food,863,69,0
ORD122810,2025-01-05T08:22:00,Mumbai,R0478,Continental,1034,64,1
ORD180676,2025-01-05T09:47:00,Chennai,R0195,Italian,650,67,0
ORD174593,2025-01-05T09:58:00,Delhi,R0025,Continental,740,57,0
ORD139446,2025-01-05T10:17:00,Delhi,R0532,Italian,100,52,0
ORD153225,2025-01-05T10:17:00,Kolkata,R0245,Desserts,691,28,0
ORD171819,2025-01-05T10:17:00,Hyderabad,R0764,Italian,683,65,0
ORD100053,2025-01-05T10:25:00,Pune,R0677,Italian,364,71,0
ORD139829,2025-01-05T10:41:00,Bangalore,R0046,Italian,1521,31,1
ORD137606,2025-01-05T11:09:00,Mumbai,R0670,Biryani,963,53,0
ORD127549,2025-01-05T11:50:00,Chennai,R0637,Chinese,1305,12,0
ORD156346,2025-01-05T12:44:00,Chennai,R0158,Biryani,536,54,0
ORD176019,2025-01-05T12:44:00,Mumbai,R0690,North Indian,287,18,0
ORD179516,2025-01-05T12:44:00,Hyderabad,R0463,Fast Food,802,36,0
ORD185813,2025-01-05T12:59:00,Bangalore,R0236,Italian,1346,67,0
ORD142237,2025-01-05T13:34:00,Mumbai,R0686,Fast Food,979,66,1
ORD160946,2025-01-05T13:34:00,Mumbai,R0652,Chinese,743,22,0
ORD157905,2025-01-05T13:34:00,Chennai,R0513,Italian,1136,82,0
ORD157954,2025-01-05T13:47:00,Mumbai,R0633,Chinese,678,84,0
ORD188555,2025-01-05T13:49:00,Mumbai,R0051,South Indian,1084,54,1
ORD128010,2025-01-05T13:49:00,Hyderabad,R0645,South Indian,865,74,0
ORD167000,2025-01-05T14:07:00,Delhi,R0738,Continental,475,76,0
ORD162021,2025-01-05T14:07:00,Mumbai,R0115,Continental,373,72,0
ORD196463,2025-01-05T14:07:00,Mumbai,R0164,Fast Food,359,76,0
ORD122241,2025-01-05T14:50:00,Delhi,R0574,Chinese,1010,39,0
ORD186356,2025-01-05T14:50:00,Mumbai,R0545,Fast Food,291,20,0
ORD111114,2025-01-05T14:55:00,Hyderabad,R0698,Fast Food,1467,61,0
ORD137196,2025-01-05T14:55:00,Delhi,R0670,Biryani,335,69,0
ORD167561,2025-01-05T15:03:00,Chennai,R0200,Fast Food,1116,79,0
ORD187012,2025-01-05T15:14:00,Bangalore,R0376,Italian,1548,81,0
ORD182960,2025-01-05T15:14:00,Chennai,R0005,Chinese,863,21,0
ORD181167,2025-01-05T15:52:00,Hyderabad,R0602,Desserts,852,42,1
ORD143933,2025-01-05T15:52:00,Mumbai,R0369,Continental,969,45,0
ORD112240,2025-01-05T16:05:00,Chennai,R0584,Continental,1116,65,0
ORD198453,2025-01-05T16:05:00,Mumbai,R0156,Fast Food,1574,25,1
ORD130784,2025-01-05T16:08:00,Kolkata,R0292,North Indian,393,55,0
ORD188184,2025-01-05T16:27:00,Chennai,R0602,Chinese,1049,70,1
ORD140687,2025-01-05T16:27:00,Delhi,R0490,Beverages,683,14,0
ORD129444,2025-01-05T16:28:00,Chennai,R0363,Fast Food,1172,67,1
ORD126100,2025-01-05T17:07:00,Delhi,R0613,North Indian,1471,62,0
ORD119313,2025-01-05T17:07:00,Delhi,R0613,Biryani,825,87,0
ORD103201,2025-01-05T17:17:00,Chennai,R0746,North Indian,902,29,0
ORD106057,2025-01-05T17:17:00,Hyderabad,R0723,North Indian,1112,89,0
ORD132092,2025-01-05T17:22:00,Mumbai,R0577,Fast Food,1124,84,0
ORD162277,2025-01-05T17:45:00,Pune,R0060,Biryani,1122,33,0
ORD180120,2025-01-05T17:52:00,Mumbai,R0795,Fast Food,317,87,0
ORD109545,2025-01-05T17:52:00,Bangalore,R0110,Italian,167,49,0
ORD159692,2025-01-05T18:00:00,Delhi,R0518,Fast Food,1558,49,1
ORD154321,2025-01-05T18:11:00,Kolkata,R0743,Biryani,565,57,0
ORD182544,2025-01-05T18:42:00,Bangalore,R0147,Biryani,828,10,0
ORD175454,2025-01-05T18:42:00,Delhi,R0657,Chinese,230,87,0
ORD125485,2025-01-05T18:49:00,Delhi,R0307,Italian,1052,69,0
ORD194155,2025-01-05T19:07:00,Bangalore,R0087,Continental,734,44,0
ORD191272,2025-01-05T19:07:00,Bangalore,R0530,Beverages,1123,48,0
ORD150328,2025-01-05T19:07:00,Chennai,R0388,Fast Food,1026,13,1
ORD164799,2025-01-05T19:07:00,Bangalore,R0582,South Indian,463,87,0
ORD152383,2025-01-05T19:16:00,Bangalore,R0663,Biryani,1185,67,0
ORD131979,2025-01-05T19:16:00,Mumbai,R0647,Fast Food,950,55,0
ORD119342,2025-01-05T19:16:00,Hyderabad,R0654,Biryani,724,70,0
ORD185990,2025-01-05T19:17:00,Bangalore,R0697,South Indian,1553,35,0
ORD190128,2025-01-05T19:50:00,Hyderabad,R0070,Desserts,337,61,0
ORD100726,2025-01-05T19:50:00,Hyderabad,R0777,Italian,1466,79,0
ORD198430,2025-01-05T19:51:00,Delhi,R0782,Continental,680,50,0
ORD113970,2025-01-05T19:57:00,Chennai,R0429,Italian,695,64,0
ORD155724,2025-01-05T19:57:00,Pune,R0008,South Indian,1151,15,1
ORD128683,2025-01-05T20:19:00,Delhi,R0194,South Indian,354,37,0
ORD123053,2025-01-05T20:47:00,Bangalore,R0015,North Indian,1003,48,1
ORD191214,2025-01-05T20:47:00,Delhi,R0496,Continental,460,53,0
ORD167889,2025-01-05T20:47:00,Kolkata,R0230,Fast Food,1393,48,0
ORD160889,2025-01-05T21:01:00,Hyderabad,R0596,South Indian,1300,19,0
ORD106582,2025-01-05T21:01:00,Chennai,R0047,Continental,580,89,0
ORD173060,2025-01-05T21:01:00,Delhi,R0100,North Indian,119,36,0
ORD132662,2025-01-05T21:55:00,Delhi,R0576,Fast Food,1371,75,0
ORD115906,2025-01-05T21:55:00,Bangalore,R0754,Beverages,1000,73,0
ORD159829,2025-01-05T22:03:00,Delhi,R0524,Continental,1209,22,0
ORD117477,2025-01-05T22:03:00,Mumbai,R0467,Continental,529,35,0
ORD160901,2025-01-05T22:11:00,Delhi,R0623,Fast Food,278,28,0
ORD187500,2025-01-05T22:16:00,Delhi,R0723,Italian,1263,25,1
ORD169616,2025-01-05T22:17:00,Kolkata,R0715,Fast Food,1284,69,0
ORD173259,2025-01-05T22:18:00,Pune,R0077,Continental,641,35,1
ORD178047,2025-01-05T22:18:00,Chennai,R0529,Fast Food,119,75,0
ORD141588,2025-01-05T22:28:00,Pune,R0532,South Indian,446,82,1
ORD198992,2025-01-05T22:28:00,Mumbai,R0433,Fast Food,186,57,0
ORD158008,2025-01-05T23:02:00,Bangalore,R0346,Fast Food,1432,25,0
ORD180301,2025-01-05T23:02:00,Mumbai,R0069,Italian,1582,31,0
ORD194276,2025-01-05T23:02:00,Hyderabad,R0486,Desserts,308,34,0
ORD166162,2025-01-05T23:02:00,Delhi,R0451,Desserts,758,45,0
ORD155933,2025-01-05T23:02:00,Chennai,R0393,Beverages,852,88,0
ORD171810,2025-01-05T23:02:00,Bangalore,R0135,Desserts,728,42,0
ORD158446,2025-01-05T23:32:00,Delhi,R0533,Continental,1331,29,0
ORD120861,2025-01-05T23:38:00,Mumbai,R0303,North Indian,987,35,0
ORD197472,2025-01-06T00:02:00,Hyderabad,R0601,North Indian,734,27,0
ORD162216,2025-01-06T00:02:00,Mumbai,R0398,Fast Food,1148,37,0
ORD158991,2025-01-06T00:02:00,Mumbai,R0535,Fast Food,1139,10,1
ORD133972,2025-01-06T00:02:00,Bangalore,R0605,North Indian,938,64,1
ORD198536,2025-01-06T00:02:00,Bangalore,R0800,North Indian,1205,23,0
ORD132406,2025-01-06T00:08:00,Delhi,R0422,Desserts,726,13,0
ORD183579,2025-01-06T00:13:00,Kolkata,R0530,Chinese,865,11,0
ORD136347,2025-01-06T00:13:00,Chennai,R0748,Desserts,290,40,0
ORD168327,2025-01-06T00:14:00,Delhi,R0069,Fast Food,1081,23,0
ORD163517,2025-01-06T00:14:00,Kolkata,R0649,North Indian,660,70,0
ORD182149,2025-01-06T00:31:00,Mumbai,R0323,South Indian,1073,58,0
ORD131358,2025-01-06T00:32:00,Hyderabad,R0678,Chinese,235,90,0
ORD135992,2025-01-06T00:34:00,Mumbai,R0056,Continental,1280,46,0
ORD157654,2025-01-06T00:49:00,Hyderabad,R0132,Fast Food,266,22,0
